GENEID	X2	X12	X16	X19	X20	X22	X24	X26	X32	X34	X37	X39	X40	X42	X44	X47	X48	X54	X56	X60	X62	X63	X64	X68	X69	X70	X71	X72	X74	X76	X78	X79	X80	X84	X85	X86	X88	X93	X94	X95	X96
Ano1	1.00012209018435	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	0	0	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	5.00305424361532	0
Anp32b	6.00439882750478	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	4.00195439749781	2.00048844025395	9.00990220315199	0	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	0	7.00598826885697	0	2.00048844025395	0	3.00109916954915	4.00195439749781	0	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	3.00109916954915
Antxr1	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395	4.00195439749781	0	1.00012209018435	4.00195439749781	0	0	3.00109916954915	10.0122269359159	3.00109916954915	0	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	4.00195439749781	0	2.00048844025395	0	2.00048844025395	0	3.00109916954915	3.00109916954915	1.00012209018435
Anxa1	2.00048844025395	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	0	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	6.00439882750478	0	1.00012209018435	8.00782268745052	0	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	3.00109916954915	0	0	0	2.00048844025395
Anxa2	4.00195439749781	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	18.0396670359275	4.00195439749781	2.00048844025395	0	3.00109916954915	0	7.00598826885697	0	0	2.00048844025395	0	4.00195439749781	0	0	0	1.00012209018435	2.00048844025395	4.00195439749781	0	6.00439882750478	0	2.00048844025395	5.00305424361532	2.00048844025395	16.0313316193744	4.00195439749781	3.00109916954915	6.00439882750478	0	0	2.00048844025395
Anxa5	1.00012209018435	1.00012209018435	2.00048844025395	6.00439882750478	0	0	1.00012209018435	0	4.00195439749781	0	8.00782268745052	7.00598826885697	0	1.00012209018435	6.00439882750478	0	0	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	3.00109916954915	0	8.00782268745052	3.00109916954915	3.00109916954915	7.00598826885697	0	4.00195439749781	7.00598826885697	3.00109916954915	6.00439882750478	7.00598826885697	4.00195439749781	0	0	1.00012209018435	5.00305424361532
Anxa6	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	4.00195439749781	4.00195439749781	3.00109916954915	0	4.00195439749781	0	1.00012209018435	0	0	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	6.00439882750478	0	2.00048844025395	3.00109916954915	2.00048844025395	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0
Aoc3	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	5.00305424361532	1.00012209018435	0	3.00109916954915	3.00109916954915	1.00012209018435	0	0	0	9.00990220315199	0	2.00048844025395	1.00012209018435	2.00048844025395	7.00598826885697	0	0	4.00195439749781	9.00990220315199	7.00598826885697	7.00598826885697	0	1.00012209018435	0	3.00109916954915	2.00048844025395	1.00012209018435	0	0	3.00109916954915	4.00195439749781	1.00012209018435	6.00439882750478	6.00439882750478
Ap2m1	5.00305424361532	0	0	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	6.00439882750478	4.00195439749781	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	4.00195439749781	3.00109916954915	3.00109916954915	0	0	0	1.00012209018435	0	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	4.00195439749781
Aplp2	3.00109916954915	0	0	0	0	0	0	0	0	0	6.00439882750478	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	9.00990220315199	2.00048844025395	0	0	2.00048844025395	5.00305424361532	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	5.00305424361532	1.00012209018435	2.00048844025395	0	0	1.00012209018435
Apoe	18.0396670359275	2.00048844025395	2.00048844025395	27.0893822675098	7.00598826885697	7.00598826885697	11.0147970057849	62.4740278484444	0	0	18.0396670359275	2.00048844025395	21.0540177177831	6.00439882750478	6.00439882750478	1.00012209018435	7.00598826885697	13.0206736374495	37.1681275103067	9.00990220315199	3.00109916954915	19.0442041347699	0	5.00305424361532	1.00012209018435	87.9372454987234	31.1179048445245	22.0592944438992	3.00109916954915	7.00598826885697	4.00195439749781	22.0592944438992	6.00439882750478	9.00990220315199	11.0147970057849	1.00012209018435	1.00012209018435	19.0442041347699	1.00012209018435	12.0176125328898	16.0313316193744
Apold1	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	12.0176125328898	0	0	5.00305424361532	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	17.0353762377124	0	0	0	0	0
App	6.00439882750478	0	5.00305424361532	5.00305424361532	0	6.00439882750478	0	5.00305424361532	2.00048844025395	0	3.00109916954915	10.0122269359159	5.00305424361532	2.00048844025395	1.00012209018435	1.00012209018435	4.00195439749781	2.00048844025395	1.00012209018435	2.00048844025395	5.00305424361532	15.0275330602518	3.00109916954915	1.00012209018435	5.00305424361532	0	4.00195439749781	13.0206736374495	0	6.00439882750478	7.00598826885697	5.00305424361532	14.0239804397716	3.00109916954915	3.00109916954915	14.0239804397716	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	9.00990220315199
Arc	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	4.00195439749781
Arcn1	3.00109916954915	1.00012209018435	0	9.00990220315199	0	6.00439882750478	1.00012209018435	4.00195439749781	1.00012209018435	0	6.00439882750478	5.00305424361532	3.00109916954915	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	5.00305424361532	2.00048844025395	0	0	3.00109916954915	2.00048844025395	6.00439882750478	0	6.00439882750478	1.00012209018435	1.00012209018435	4.00195439749781	0	3.00109916954915	1.00012209018435	2.00048844025395	6.00439882750478	2.00048844025395	5.00305424361532	4.00195439749781
Arf1	2.00048844025395	0	3.00109916954915	6.00439882750478	1.00012209018435	3.00109916954915	0	3.00109916954915	0	0	6.00439882750478	3.00109916954915	6.00439882750478	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	7.00598826885697	1.00012209018435	0	3.00109916954915	0	1.00012209018435	5.00305424361532	0	1.00012209018435	3.00109916954915	3.00109916954915	6.00439882750478	3.00109916954915	3.00109916954915	2.00048844025395	1.00012209018435	2.00048844025395	0	1.00012209018435	6.00439882750478
Arf4	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	4.00195439749781	5.00305424361532	4.00195439749781	1.00012209018435	0	13.0206736374495	5.00305424361532	5.00305424361532	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	0	6.00439882750478	0	4.00195439749781	1.00012209018435	1.00012209018435	0	1.00012209018435	6.00439882750478	5.00305424361532	4.00195439749781	5.00305424361532	7.00598826885697	4.00195439749781	6.00439882750478	2.00048844025395	8.00782268745052	3.00109916954915	1.00012209018435	2.00048844025395	0	0	2.00048844025395
Arf6	3.00109916954915	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	0	0	5.00305424361532	0	0	4.00195439749781	5.00305424361532	4.00195439749781	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	3.00109916954915	0	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	4.00195439749781	0	5.00305424361532	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	7.00598826885697	1.00012209018435
Arfip1	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	0	5.00305424361532	2.00048844025395	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435
Arhgap21	1.00012209018435	0	0	5.00305424361532	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	3.00109916954915	0	0	4.00195439749781	0	3.00109916954915	0	0	2.00048844025395	0	0	2.00048844025395
Arhgap28	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	6.00439882750478	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	0	3.00109916954915	0	0	3.00109916954915	0	2.00048844025395	0	0	0	0	0	0
Arhgdia	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	5.00305424361532	0	5.00305424361532	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	3.00109916954915	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	4.00195439749781	3.00109916954915	3.00109916954915	1.00012209018435	0	5.00305424361532
Arhgef12	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	6.00439882750478	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395	0	2.00048844025395	1.00012209018435
Arhgef7	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	5.00305424361532	0	0	0	0	0
Arid2	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	1.00012209018435	4.00195439749781	5.00305424361532	0	0	0	0	3.00109916954915	2.00048844025395	2.00048844025395	4.00195439749781	0	0	0	0	5.00305424361532
Arid4b	1.00012209018435	0	0	9.00990220315199	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	10.0122269359159	0	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	7.00598826885697	1.00012209018435	0	3.00109916954915	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	1.00012209018435
Arid5a	3.00109916954915	0	1.00012209018435	4.00195439749781	0	0	0	4.00195439749781	0	0	6.00439882750478	2.00048844025395	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	4.00195439749781	4.00195439749781
Arl1	1.00012209018435	1.00012209018435	0	4.00195439749781	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	7.00598826885697	2.00048844025395	8.00782268745052	0	4.00195439749781	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	7.00598826885697	1.00012209018435	0	0	1.00012209018435	4.00195439749781	5.00305424361532	1.00012209018435	7.00598826885697	0	4.00195439749781	0	1.00012209018435	7.00598826885697	1.00012209018435	4.00195439749781	1.00012209018435	0	3.00109916954915	4.00195439749781
Arl13b	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	5.00305424361532	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	0	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0
Arl5b	0	0	1.00012209018435	0	0	1.00012209018435	0	5.00305424361532	1.00012209018435	0	3.00109916954915	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435	4.00195439749781	1.00012209018435	0	0
Arl6ip1	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	10.0122269359159	0	0	2.00048844025395	2.00048844025395	0
Arpc1b	4.00195439749781	0	0	3.00109916954915	0	1.00012209018435	0	3.00109916954915	4.00195439749781	0	8.00782268745052	4.00195439749781	6.00439882750478	0	0	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	6.00439882750478	3.00109916954915	1.00012209018435	0	3.00109916954915	10.0122269359159	1.00012209018435	0	9.00990220315199	1.00012209018435	2.00048844025395	5.00305424361532	3.00109916954915	11.0147970057849	7.00598826885697	1.00012209018435	7.00598826885697	0	5.00305424361532	4.00195439749781
Arpc2	3.00109916954915	0	1.00012209018435	2.00048844025395	0	3.00109916954915	0	6.00439882750478	0	0	9.00990220315199	9.00990220315199	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	7.00598826885697	1.00012209018435	1.00012209018435	0	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395	2.00048844025395	3.00109916954915	3.00109916954915	4.00195439749781	2.00048844025395	9.00990220315199	2.00048844025395	9.00990220315199	2.00048844025395	2.00048844025395	4.00195439749781	7.00598826885697	2.00048844025395	1.00012209018435	2.00048844025395	7.00598826885697	8.00782268745052
Arpc5	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	9.00990220315199	0	0	4.00195439749781	0	0	5.00305424361532	1.00012209018435	0	4.00195439749781	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	3.00109916954915	4.00195439749781	0	0	7.00598826885697	0	1.00012209018435	0	3.00109916954915	8.00782268745052
Arsa	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	5.00305424361532	1.00012209018435	0	0	1.00012209018435	1.00012209018435
Arxes1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00598826885697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arxes2	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ash1l	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	0	4.00195439749781	1.00012209018435	3.00109916954915	2.00048844025395	0	1.00012209018435	0	4.00195439749781	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	7.00598826885697
Asna1	0	0	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	5.00305424361532	0
Aspn	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	9.00990220315199	0	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	5.00305424361532	0	3.00109916954915	0	0	2.00048844025395	0	0	2.00048844025395
Atf3	1.00012209018435	0	0	19.0442041347699	0	0	2.00048844025395	7.00598826885697	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	6.00439882750478	14.0239804397716	1.00012209018435	16.0313316193744	4.00195439749781	1.00012209018435	8.00782268745052	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395
Atf4	8.00782268745052	0	2.00048844025395	11.0147970057849	1.00012209018435	4.00195439749781	3.00109916954915	5.00305424361532	3.00109916954915	0	16.0313316193744	9.00990220315199	9.00990220315199	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	3.00109916954915	6.00439882750478	5.00305424361532	5.00305424361532	2.00048844025395	6.00439882750478	5.00305424361532	5.00305424361532	1.00012209018435	5.00305424361532	6.00439882750478	12.0176125328898	9.00990220315199	5.00305424361532	8.00782268745052	11.0147970057849	9.00990220315199	2.00048844025395	2.00048844025395	9.00990220315199	13.0206736374495
Atf7ip	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0
Atg101	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	6.00439882750478	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	5.00305424361532	0	1.00012209018435	0
Atn1	1.00012209018435	0	0	4.00195439749781	0	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	4.00195439749781	0	0	1.00012209018435	3.00109916954915	0	5.00305424361532	0	1.00012209018435	0	2.00048844025395	3.00109916954915	0	0	0	1.00012209018435	4.00195439749781	0	2.00048844025395	1.00012209018435
Atp1a1	0	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	0	0	5.00305424361532	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0
Atp2a2	0	0	3.00109916954915	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	5.00305424361532	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	3.00109916954915	3.00109916954915	0	0	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	4.00195439749781	2.00048844025395	0	0	0	0	8.00782268745052
Atp2b1	2.00048844025395	0	1.00012209018435	1.00012209018435	0	7.00598826885697	0	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	3.00109916954915	0	1.00012209018435	8.00782268745052	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	4.00195439749781	2.00048844025395
Atp2b4	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	4.00195439749781	2.00048844025395	1.00012209018435	4.00195439749781	0	2.00048844025395	1.00012209018435	2.00048844025395	5.00305424361532	0	0	4.00195439749781	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	3.00109916954915
Atp5a1	5.00305424361532	0	1.00012209018435	5.00305424361532	0	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435	0	9.00990220315199	9.00990220315199	6.00439882750478	0	2.00048844025395	1.00012209018435	3.00109916954915	4.00195439749781	1.00012209018435	0	1.00012209018435	4.00195439749781	3.00109916954915	5.00305424361532	0	4.00195439749781	7.00598826885697	12.0176125328898	0	5.00305424361532	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	5.00305424361532	4.00195439749781	5.00305424361532	2.00048844025395	1.00012209018435	1.00012209018435	7.00598826885697
Atp5b	3.00109916954915	2.00048844025395	4.00195439749781	2.00048844025395	0	3.00109916954915	1.00012209018435	4.00195439749781	1.00012209018435	0	10.0122269359159	3.00109916954915	5.00305424361532	3.00109916954915	4.00195439749781	0	2.00048844025395	2.00048844025395	0	1.00012209018435	3.00109916954915	3.00109916954915	2.00048844025395	4.00195439749781	6.00439882750478	8.00782268745052	15.0275330602518	12.0176125328898	2.00048844025395	3.00109916954915	2.00048844025395	9.00990220315199	5.00305424361532	3.00109916954915	5.00305424361532	10.0122269359159	4.00195439749781	1.00012209018435	2.00048844025395	2.00048844025395	9.00990220315199
