GENEID	X7	X8	X13	X14	X15	X16	X21	X22	X23	X24	X29	X30	X31	X32	X40	X44	X47	X48	X49	X56	X63	X64	X65	X68	X71	X72	X76	X78	X79	X80	X87	X88	X94	X96
Ctnna1	0	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	0	6.00439882750478	2.00048844025395	0	3.00109916954915	2.00048844025395	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	6.00439882750478
Ctnnb1	0	1.00012209018435	0	0	9.00990220315199	5.00305424361532	3.00109916954915	5.00305424361532	1.00012209018435	3.00109916954915	3.00109916954915	1.00012209018435	4.00195439749781	2.00048844025395	3.00109916954915	0	9.00990220315199	2.00048844025395	0	12.0176125328898	11.0147970057849	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	3.00109916954915	0	6.00439882750478	0	1.00012209018435	4.00195439749781	3.00109916954915	2.00048844025395
Ctsa	0	0	0	0	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	7.00598826885697	0	0	0	0	0	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	0	0
Ctsb	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	3.00109916954915	4.00195439749781	0	6.00439882750478	2.00048844025395	4.00195439749781	1.00012209018435	0	7.00598826885697	0	6.00439882750478	10.0122269359159	4.00195439749781	3.00109916954915	4.00195439749781	1.00012209018435	3.00109916954915	2.00048844025395	0	8.00782268745052	3.00109916954915	2.00048844025395	2.00048844025395	1.00012209018435	0
Ctsc	0	0	0	0	0	5.00305424361532	0	0	0	2.00048844025395	2.00048844025395	0	0	0	0	0	1.00012209018435	2.00048844025395	0	8.00782268745052	3.00109916954915	0	0	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0	0
Ctsd	0	0	0	0	2.00048844025395	4.00195439749781	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	0	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	5.00305424361532
Ctsf	0	0	0	0	0	0	0	1.00012209018435	5.00305424361532	0	0	0	3.00109916954915	0	3.00109916954915	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	0	0
Ctsl	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	6.00439882750478	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	3.00109916954915	0	3.00109916954915	3.00109916954915	2.00048844025395	6.00439882750478	0	3.00109916954915	2.00048844025395	3.00109916954915	0	4.00195439749781	2.00048844025395	4.00195439749781	4.00195439749781	0	4.00195439749781	1.00012209018435	4.00195439749781	7.00598826885697	1.00012209018435	9.00990220315199
Ctsz	0	0	0	2.00048844025395	2.00048844025395	0	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	5.00305424361532	0	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	4.00195439749781	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435
Cttn	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	2.00048844025395	5.00305424361532	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435
Cxcl1	3.00109916954915	3.00109916954915	4.00195439749781	0	0	15.0275330602518	11.0147970057849	14.0239804397716	7.00598826885697	1.00012209018435	110.476572008402	7.00598826885697	2.00048844025395	50.3076822698104	78.7522410269245	8.00782268745052	79.771780546812	114.587990170417	0	11.0147970057849	16.0313316193744	96.1190210031972	0	0	2.00048844025395	27.0893822675098	9.00990220315199	31.1179048445245	50.3076822698104	23.0648179545339	0	12.0176125328898	0	2.00048844025395
Cxcl10	0	4.00195439749781	9.00990220315199	4.00195439749781	0	21.0540177177831	8.00782268745052	6.00439882750478	3.00109916954915	2.00048844025395	37.1681275103067	33.1336529167031	46.2602511104364	0	0	1.00012209018435	73.6583465760993	11.0147970057849	0	38.1773673823587	17.0353762377124	49.2954494708865	0	0	1.00012209018435	3.00109916954915	49.2954494708865	34.1418990756402	26.0828704059517	7.00598826885697	0	32.1256548803621	0	11.0147970057849
Cxcl12	0	3.00109916954915	1.00012209018435	0	5.00305424361532	6.00439882750478	3.00109916954915	4.00195439749781	1.00012209018435	15.0275330602518	24.0705883708827	4.00195439749781	33.1336529167031	38.1773673823587	6.00439882750478	1.00012209018435	23.0648179545339	18.0396670359275	0	1.00012209018435	29.1031482864402	12.0176125328898	1.00012209018435	0	1.00012209018435	4.00195439749781	26.0828704059517	8.00782268745052	5.00305424361532	25.0766058142306	63.4895230811159	18.0396670359275	0	0
Cxcl13	0	2.00048844025395	1.00012209018435	6.00439882750478	0	5.00305424361532	1.00012209018435	2.00048844025395	0	18.0396670359275	45.2490179242113	2.00048844025395	0	6.00439882750478	0	4.00195439749781	29.1031482864402	19.0442041347699	0	0	56.38633784995	0	0	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	17.0353762377124	0	1.00012209018435	0	0
Cxcl2	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	1.00012209018435	7.00598826885697	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	8.00782268745052	0	0	11.0147970057849	0	0	0	0	0
Cxcl5	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	55.3726019210037	7.00598826885697	0	0	0	0
Cxcl9	0	0	0	0	0	0	0	0	0	0	4.00195439749781	1.00012209018435	0	0	0	0	2.00048844025395	0	0	10.0122269359159	0	15.0275330602518	0	0	0	0	7.00598826885697	7.00598826885697	0	0	0	0	0	1.00012209018435
Cxcr2	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	8.00782268745052	0	0	0	0	0	0	3.00109916954915
Cxxc1	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	3.00109916954915	0	2.00048844025395	0	0	0	3.00109916954915	0	5.00305424361532	2.00048844025395	0	2.00048844025395	0	2.00048844025395
Cyb5a	1.00012209018435	0	0	0	5.00305424361532	4.00195439749781	0	0	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	4.00195439749781	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	4.00195439749781	0	0
Cyb5r3	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	0	0	7.00598826885697	2.00048844025395	0	0	0	2.00048844025395	3.00109916954915	0	0	6.00439882750478	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435
Cycs	0	0	0	0	3.00109916954915	3.00109916954915	0	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	6.00439882750478	3.00109916954915	0	4.00195439749781	7.00598826885697	2.00048844025395	0	0	1.00012209018435	3.00109916954915	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	0	0
Cygb	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	5.00305424361532	5.00305424361532	12.0176125328898	0	0	8.00782268745052	0	8.00782268745052	6.00439882750478	2.00048844025395	1.00012209018435	0	1.00012209018435	0	4.00195439749781	0	9.00990220315199	0	3.00109916954915	0	4.00195439749781	0
Cyp1b1	0	2.00048844025395	0	0	0	0	0	7.00598826885697	5.00305424361532	0	1.00012209018435	3.00109916954915	4.00195439749781	5.00305424361532	3.00109916954915	0	0	4.00195439749781	0	2.00048844025395	6.00439882750478	1.00012209018435	0	0	0	0	0	1.00012209018435	4.00195439749781	1.00012209018435	18.0396670359275	5.00305424361532	1.00012209018435	4.00195439749781
Cyp51	1.00012209018435	0	3.00109916954915	0	0	0	0	5.00305424361532	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	5.00305424361532	0	1.00012209018435	0	1.00012209018435	4.00195439749781	18.0396670359275	1.00012209018435	4.00195439749781	0	1.00012209018435	0	0	1.00012209018435	9.00990220315199	1.00012209018435	0	0	0	0
Cyr61	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	4.00195439749781	5.00305424361532	18.0396670359275	4.00195439749781	2.00048844025395	5.00305424361532	0	2.00048844025395	18.0396670359275	0	0	0	3.00109916954915	0	6.00439882750478	0	0	4.00195439749781	0	6.00439882750478	0	0	4.00195439749781	0	0
D15Ertd621e	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	6.00439882750478	0	1.00012209018435	0	0	1.00012209018435
Dad1	0	0	0	0	2.00048844025395	0	1.00012209018435	3.00109916954915	0	0	2.00048844025395	4.00195439749781	4.00195439749781	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	4.00195439749781	0	5.00305424361532	3.00109916954915	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	3.00109916954915	1.00012209018435	0	2.00048844025395	1.00012209018435	0
Dag1	0	0	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	5.00305424361532	0	3.00109916954915	3.00109916954915	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	5.00305424361532	0	0	7.00598826885697	5.00305424361532	4.00195439749781	2.00048844025395	0
Dapk1	0	0	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	3.00109916954915	0	1.00012209018435	4.00195439749781	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435
Dazap2	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	5.00305424361532	2.00048844025395	0	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435
Dclk1	0	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	5.00305424361532	5.00305424361532	0	1.00012209018435	9.00990220315199	1.00012209018435	10.0122269359159	8.00782268745052	0	0	8.00782268745052	10.0122269359159	0	4.00195439749781	27.0893822675098	2.00048844025395	0	1.00012209018435	0	5.00305424361532	9.00990220315199	2.00048844025395	13.0206736374495	3.00109916954915	1.00012209018435	5.00305424361532	1.00012209018435	0
Dcn	1.00012209018435	2.00048844025395	3.00109916954915	10.0122269359159	0	9.00990220315199	6.00439882750478	56.38633784995	1.00012209018435	32.1256548803621	33.1336529167031	1.00012209018435	53.3458824338344	46.2602511104364	6.00439882750478	3.00109916954915	17.0353762377124	36.1591362501238	1.00012209018435	1.00012209018435	32.1256548803621	9.00990220315199	0	1.00012209018435	3.00109916954915	2.00048844025395	73.6583465760993	11.0147970057849	14.0239804397716	106.369276602818	40.1965934523377	35.1503934793561	39.186855988824	1.00012209018435
Dctn1	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	3.00109916954915	1.00012209018435	5.00305424361532	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435
Dctn2	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	5.00305424361532	0	1.00012209018435	2.00048844025395	0	2.00048844025395	2.00048844025395	0	3.00109916954915	0	0	1.00012209018435	0	0	6.00439882750478	0	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435
Ddb1	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	0	0	3.00109916954915	0	6.00439882750478	5.00305424361532	0	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	2.00048844025395	6.00439882750478	3.00109916954915	4.00195439749781	1.00012209018435	2.00048844025395
Ddit3	0	1.00012209018435	0	0	0	1.00012209018435	0	5.00305424361532	0	1.00012209018435	7.00598826885697	0	1.00012209018435	4.00195439749781	3.00109916954915	1.00012209018435	0	10.0122269359159	0	13.0206736374495	5.00305424361532	0	0	0	1.00012209018435	0	0	2.00048844025395	10.0122269359159	0	1.00012209018435	3.00109916954915	0	0
Ddr2	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	6.00439882750478	9.00990220315199	0	4.00195439749781	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	9.00990220315199	0	1.00012209018435	5.00305424361532	0	0
Ddx1	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	3.00109916954915	1.00012209018435	0	5.00305424361532	0	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	0	0	0	0
Ddx17	0	0	0	0	5.00305424361532	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	6.00439882750478	0	1.00012209018435	3.00109916954915	0	4.00195439749781	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0
Ddx21	1.00012209018435	0	0	0	0	6.00439882750478	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	3.00109916954915	3.00109916954915	0	6.00439882750478	6.00439882750478	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	0	0
Ddx24	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	0	6.00439882750478	4.00195439749781	0	4.00195439749781	0	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	2.00048844025395
Ddx26b	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	6.00439882750478	0	0	2.00048844025395	1.00012209018435	0	3.00109916954915	0
Ddx39b	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	3.00109916954915	1.00012209018435	0	1.00012209018435	4.00195439749781	0	1.00012209018435	4.00195439749781	0	5.00305424361532	5.00305424361532	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	3.00109916954915	0	0
Ddx3x	2.00048844025395	1.00012209018435	0	2.00048844025395	5.00305424361532	4.00195439749781	1.00012209018435	6.00439882750478	7.00598826885697	10.0122269359159	11.0147970057849	1.00012209018435	4.00195439749781	2.00048844025395	5.00305424361532	0	5.00305424361532	11.0147970057849	0	20.048987655079	18.0396670359275	7.00598826885697	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	7.00598826885697	1.00012209018435	14.0239804397716	2.00048844025395	0	3.00109916954915	1.00012209018435	2.00048844025395
Ddx3y	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	1.00012209018435	0	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	0	0	0	0	7.00598826885697	0	1.00012209018435	4.00195439749781	0	0
Ddx46	0	0	0	0	0	2.00048844025395	0	0	0	0	3.00109916954915	0	0	0	0	0	3.00109916954915	1.00012209018435	0	3.00109916954915	6.00439882750478	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0
Ddx5	1.00012209018435	2.00048844025395	0	2.00048844025395	3.00109916954915	3.00109916954915	1.00012209018435	14.0239804397716	8.00782268745052	9.00990220315199	15.0275330602518	1.00012209018435	13.0206736374495	3.00109916954915	6.00439882750478	3.00109916954915	12.0176125328898	10.0122269359159	0	19.0442041347699	19.0442041347699	9.00990220315199	3.00109916954915	4.00195439749781	3.00109916954915	15.0275330602518	26.0828704059517	2.00048844025395	11.0147970057849	8.00782268745052	2.00048844025395	5.00305424361532	2.00048844025395	2.00048844025395
Ddx50	0	0	0	0	1.00012209018435	0	2.00048844025395	4.00195439749781	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	0	6.00439882750478	1.00012209018435	0	0	0	0	4.00195439749781	0	10.0122269359159	0	2.00048844025395	2.00048844025395	0	0
Ddx6	0	1.00012209018435	0	0	3.00109916954915	3.00109916954915	0	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	6.00439882750478	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	6.00439882750478	2.00048844025395	0	4.00195439749781	0	0
Dek	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	5.00305424361532	4.00195439749781	0	7.00598826885697	5.00305424361532	2.00048844025395	0	1.00012209018435	1.00012209018435	0	6.00439882750478	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	0
Dennd2a	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	3.00109916954915	3.00109916954915	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	5.00305424361532	3.00109916954915	2.00048844025395	2.00048844025395	0	0
Dennd5a	0	0	0	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	1.00012209018435	0	0	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	0	5.00305424361532	1.00012209018435	0	0	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435
Dennd5b	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	2.00048844025395	0	0	0
Derl1	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	0	0	4.00195439749781	1.00012209018435	0	0	0	0	2.00048844025395	0	3.00109916954915	1.00012209018435	7.00598826885697	0	0	0
Des	1.00012209018435	4.00195439749781	3.00109916954915	3.00109916954915	0	4.00195439749781	0	6.00439882750478	0	0	3.00109916954915	4.00195439749781	6.00439882750478	4.00195439749781	0	0	7.00598826885697	28.0961415204583	0	12.0176125328898	11.0147970057849	3.00109916954915	6.00439882750478	0	3.00109916954915	10.0122269359159	3.00109916954915	4.00195439749781	9.00990220315199	30.1104026871881	0	5.00305424361532	0	0
Dgat1	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	5.00305424361532	0	0	0	0
Dhx15	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	4.00195439749781	0	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	6.00439882750478	5.00305424361532	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	2.00048844025395	6.00439882750478	2.00048844025395	0	5.00305424361532	0	1.00012209018435
