GENEID	X2	X3	X4	X5	X8	X10	X11	X13	X14	X16	X17	X20	X21	X24	X25	X26	X27	X28	X29	X31	X32	X33	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X51	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X65	X66	X68	X69	X71	X72	X73	X74	X75	X76	X78	X79	X80	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91	X92	X94	X96
Ak2	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	8.00782268745052	2.00048844025395	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	0	2.00048844025395	0	0	0
Akap12	0	2.00048844025395	0	0	3.00109916954915	3.00109916954915	2.00048844025395	3.00109916954915	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	3.00109916954915	0	10.0122269359159	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0
Akap2	1.00012209018435	2.00048844025395	6.00439882750478	0	2.00048844025395	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	3.00109916954915	8.00782268745052	1.00012209018435	0	0	0	0	2.00048844025395	2.00048844025395	2.00048844025395	0	2.00048844025395	0	0	0	0	1.00012209018435	4.00195439749781	0	0	0	0	0	2.00048844025395	0	1.00012209018435	7.00598826885697	0	1.00012209018435	0	5.00305424361532	5.00305424361532	5.00305424361532	2.00048844025395	0	1.00012209018435	0	5.00305424361532	1.00012209018435	4.00195439749781	0	0	0	0	0	6.00439882750478	0	2.00048844025395	1.00012209018435	0	2.00048844025395	3.00109916954915	8.00782268745052	5.00305424361532	0
Akap9	0	4.00195439749781	0	0	0	2.00048844025395	0	0	4.00195439749781	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	5.00305424361532	1.00012209018435	0	2.00048844025395	3.00109916954915	0	4.00195439749781	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	0	4.00195439749781	1.00012209018435	0	0	1.00012209018435	0	5.00305424361532	0	0	0	3.00109916954915	0	1.00012209018435	4.00195439749781	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435
Akr1a1	2.00048844025395	5.00305424361532	0	0	1.00012209018435	5.00305424361532	0	1.00012209018435	4.00195439749781	1.00012209018435	0	3.00109916954915	0	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	3.00109916954915	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	7.00598826885697	0	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0
Alad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0
Aldh2	4.00195439749781	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	4.00195439749781	2.00048844025395	1.00012209018435	0	0	5.00305424361532	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	0	3.00109916954915	3.00109916954915	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	0
Alyref	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	2.00048844025395	0	0	2.00048844025395	2.00048844025395	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	0	5.00305424361532	0	0	2.00048844025395	0
Amotl1	0	2.00048844025395	6.00439882750478	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	8.00782268745052	6.00439882750478	0	0	3.00109916954915	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	3.00109916954915	0	2.00048844025395
Amotl2	2.00048844025395	0	1.00012209018435	1.00012209018435	0	3.00109916954915	0	0	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	6.00439882750478	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	3.00109916954915	0
Angptl2	4.00195439749781	4.00195439749781	0	0	0	0	0	0	0	2.00048844025395	0	4.00195439749781	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	2.00048844025395	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	4.00195439749781	0	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	5.00305424361532	0	0	0	0	2.00048844025395	4.00195439749781	3.00109916954915	0	0	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435
Angptl4	3.00109916954915	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	2.00048844025395	10.0122269359159	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	0	3.00109916954915	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0
Ankrd11	4.00195439749781	0	4.00195439749781	1.00012209018435	1.00012209018435	5.00305424361532	3.00109916954915	4.00195439749781	4.00195439749781	2.00048844025395	1.00012209018435	4.00195439749781	0	4.00195439749781	2.00048844025395	0	3.00109916954915	4.00195439749781	0	0	2.00048844025395	0	0	4.00195439749781	5.00305424361532	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	2.00048844025395	2.00048844025395	3.00109916954915	0	4.00195439749781	8.00782268745052	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	6.00439882750478	2.00048844025395	2.00048844025395	3.00109916954915	2.00048844025395	1.00012209018435	0	3.00109916954915	0	2.00048844025395	3.00109916954915	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	0	4.00195439749781	0	1.00012209018435	1.00012209018435	0	4.00195439749781	6.00439882750478	3.00109916954915	3.00109916954915	0	2.00048844025395	0
Ankrd12	0	0	0	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	6.00439882750478	0	0	0	3.00109916954915	3.00109916954915	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	4.00195439749781	2.00048844025395	0	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0
Ankrd40	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	2.00048844025395	0	0
Ano1	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	3.00109916954915	0	2.00048844025395	1.00012209018435	4.00195439749781	0	0	0	6.00439882750478	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	4.00195439749781	0	0	1.00012209018435	0	0	4.00195439749781	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	0	0	2.00048844025395	5.00305424361532	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435
Ano6	0	2.00048844025395	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	5.00305424361532	0	1.00012209018435	0	0	0	0	0	2.00048844025395	3.00109916954915	0	1.00012209018435
Anp32b	4.00195439749781	2.00048844025395	0	0	0	0	0	0	0	0	0	5.00305424361532	0	4.00195439749781	0	0	2.00048844025395	0	0	0	0	6.00439882750478	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	2.00048844025395	5.00305424361532	0	0	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915	0	0	10.0122269359159	4.00195439749781	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	3.00109916954915	31.1179048445245	1.00012209018435	1.00012209018435	0	0
Anp32e	0	0	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	5.00305424361532	0	0	1.00012209018435	0	1.00012209018435	0	0	0	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	4.00195439749781	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0
Anxa1	2.00048844025395	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	9.00990220315199	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	3.00109916954915	0	0	4.00195439749781	0	0	0	2.00048844025395	0	1.00012209018435	4.00195439749781	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	0
Anxa3	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	6.00439882750478	0	0
Anxa5	0	1.00012209018435	3.00109916954915	4.00195439749781	2.00048844025395	3.00109916954915	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	4.00195439749781	0	0	0	1.00012209018435	0	7.00598826885697	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	3.00109916954915	0	0	2.00048844025395	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	0	4.00195439749781	0	0	0
Aoc3	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	0	0	1.00012209018435	0	0	8.00782268745052	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	2.00048844025395	0	0	4.00195439749781	0	0	1.00012209018435	1.00012209018435	2.00048844025395	4.00195439749781	2.00048844025395	1.00012209018435	4.00195439749781	0	4.00195439749781	3.00109916954915	1.00012209018435	0	0	0	3.00109916954915	6.00439882750478	5.00305424361532	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435
Apc	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	7.00598826885697	2.00048844025395	0	0	0	0	0	0	0	0	4.00195439749781	0	3.00109916954915	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0	2.00048844025395	3.00109916954915	1.00012209018435	0
Aplp2	3.00109916954915	0	0	2.00048844025395	2.00048844025395	3.00109916954915	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	11.0147970057849	1.00012209018435	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	8.00782268745052	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	3.00109916954915	7.00598826885697	0	0	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0
Apoe	67.5540235386734	60.4437923669776	70.6050478883099	64.505270141498	44.2380343327527	0	1.00012209018435	2.00048844025395	1.00012209018435	45.2490179242113	1.00012209018435	63.4895230811159	3.00109916954915	40.1965934523377	20.048987655079	1.00012209018435	31.1179048445245	53.3458824338344	3.00109916954915	13.0206736374495	1.00012209018435	22.0592944438992	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	11.0147970057849	3.00109916954915	2.00048844025395	2.00048844025395	1.00012209018435	22.0592944438992	14.0239804397716	0	1.00012209018435	122.823227928213	51.3201652807748	2.00048844025395	9.00990220315199	33.1336529167031	7.00598826885697	2.00048844025395	1.00012209018435	0	38.1773673823587	19.0442041347699	51.3201652807748	61.4587843186464	5.00305424361532	19.0442041347699	61.4587843186464	2.00048844025395	35.1503934793561	84.8732882432719	33.1336529167031	1.00012209018435	1.00012209018435	33.1336529167031	115.616489861948	85.8943526882953	2.00048844025395	35.1503934793561	9.00990220315199	2.00048844025395	3.00109916954915	0	2.00048844025395	3.00109916954915	44.2380343327527	45.2490179242113
Apold1	0	0	0	0	0	12.0176125328898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	19.0442041347699	34.1418990756402	6.00439882750478	1.00012209018435	0	2.00048844025395	7.00598826885697	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	11.0147970057849	1.00012209018435	1.00012209018435	0	0	0	5.00305424361532	3.00109916954915	0	0
App	7.00598826885697	8.00782268745052	2.00048844025395	7.00598826885697	5.00305424361532	0	0	0	0	8.00782268745052	0	6.00439882750478	0	3.00109916954915	2.00048844025395	2.00048844025395	7.00598826885697	9.00990220315199	6.00439882750478	2.00048844025395	0	5.00305424361532	0	17.0353762377124	10.0122269359159	2.00048844025395	0	5.00305424361532	0	0	0	0	3.00109916954915	22.0592944438992	0	0	4.00195439749781	2.00048844025395	0	5.00305424361532	0	3.00109916954915	3.00109916954915	1.00012209018435	0	2.00048844025395	5.00305424361532	5.00305424361532	6.00439882750478	4.00195439749781	0	6.00439882750478	0	4.00195439749781	2.00048844025395	9.00990220315199	0	0	2.00048844025395	10.0122269359159	3.00109916954915	2.00048844025395	3.00109916954915	2.00048844025395	0	0	1.00012209018435	5.00305424361532	0	5.00305424361532	1.00012209018435
Aqp1	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.00782268745052	2.00048844025395	0	1.00012209018435	5.00305424361532	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	2.00048844025395	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	20.048987655079	3.00109916954915	1.00012209018435	0	0
Arcn1	2.00048844025395	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	3.00109916954915	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	4.00195439749781	3.00109916954915	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	0	2.00048844025395	2.00048844025395	2.00048844025395	0	3.00109916954915	0	0	0	0	0	3.00109916954915	0	1.00012209018435	6.00439882750478	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	0
Arf1	2.00048844025395	0	0	0	7.00598826885697	4.00195439749781	1.00012209018435	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	0	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	0	5.00305424361532	4.00195439749781	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	0	2.00048844025395	0	0	0	0	0	4.00195439749781	1.00012209018435	1.00012209018435	0	0	4.00195439749781	3.00109916954915	0	0	0	0	3.00109916954915	0	1.00012209018435	0	0
Arf4	0	0	2.00048844025395	2.00048844025395	7.00598826885697	0	0	0	0	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	7.00598826885697	5.00305424361532	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	4.00195439749781	0	0	2.00048844025395	1.00012209018435	0	4.00195439749781	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	4.00195439749781	0	0	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435
Arglu1	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	6.00439882750478	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	3.00109916954915	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	3.00109916954915	3.00109916954915	6.00439882750478	2.00048844025395	3.00109916954915	1.00012209018435
Arhgdib	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	3.00109916954915	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0
Arhgef17	0	0	0	0	3.00109916954915	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	5.00305424361532	0	0	1.00012209018435	0	0	0	0	0	5.00305424361532	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0
Arid4a	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	5.00305424361532	0	0	4.00195439749781	0	0	0	0	0	2.00048844025395	0	8.00782268745052	1.00012209018435	0	0	0
Arid5b	1.00012209018435	4.00195439749781	2.00048844025395	4.00195439749781	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	0	0	0	2.00048844025395	0	6.00439882750478	1.00012209018435
Arl5b	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	6.00439882750478	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0
Arl6ip1	0	1.00012209018435	4.00195439749781	0	0	0	1.00012209018435	0	8.00782268745052	0	0	5.00305424361532	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	6.00439882750478	0	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	8.00782268745052	0	1.00012209018435	0	0
Armcx4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arpc1b	3.00109916954915	0	4.00195439749781	0	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	4.00195439749781	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	0	0	0	3.00109916954915	0	4.00195439749781	1.00012209018435	1.00012209018435	0	4.00195439749781	0	0	0	0	0	1.00012209018435	0	0	5.00305424361532	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	3.00109916954915	1.00012209018435	2.00048844025395	0	1.00012209018435	0	2.00048844025395	1.00012209018435	3.00109916954915	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	0	1.00012209018435
