GENEID	X2	X3	X4	X6	X7	X9	X10	X13	X18	X20	X21	X23	X25	X32	X33	X35	X37	X39	X40	X41	X42	X46	X50	X58	X60	X62	X63	X65	X66	X67	X69	X70	X71	X72	X73	X74	X78	X81	X83	X84	X85	X88	X89	X91	X93	X94	X95
Arcn1	2.00048844025395	0	8.00782268745052	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	3.00109916954915	4.00195439749781	1.00012209018435	0	0	0	1.00012209018435	0	0	0
Arf1	3.00109916954915	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	4.00195439749781	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	3.00109916954915	4.00195439749781	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	2.00048844025395	5.00305424361532	0	0	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	4.00195439749781	0	0	0	0	0
Arf4	16.0313316193744	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	0	0	4.00195439749781	0	0	0	2.00048844025395	0	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	3.00109916954915	1.00012209018435	0	0	0	3.00109916954915	0	0	0
Arf6	0	0	0	0	1.00012209018435	5.00305424361532	0	1.00012209018435	0	0	1.00012209018435	4.00195439749781	4.00195439749781	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	3.00109916954915	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395
Arfip1	0	0	5.00305424361532	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0
Arhgap29	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	3.00109916954915	2.00048844025395	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	3.00109916954915	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	5.00305424361532	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	4.00195439749781	0	2.00048844025395
Arhgap31	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	3.00109916954915	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	5.00305424361532	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435
Arhgdia	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	0	5.00305424361532	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	5.00305424361532	0	0	0	3.00109916954915	0	0	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	0	2.00048844025395	2.00048844025395	0	0
Arid1b	0	0	2.00048844025395	2.00048844025395	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	5.00305424361532	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0
Arl1	5.00305424361532	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	7.00598826885697	1.00012209018435	2.00048844025395	0	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	3.00109916954915	0	0	0	5.00305424361532	5.00305424361532	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435
Arl5a	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0
Arl6ip1	0	0	0	0	0	5.00305424361532	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	3.00109916954915	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0
Arpc1b	4.00195439749781	0	4.00195439749781	0	1.00012209018435	0	0	0	0	2.00048844025395	2.00048844025395	5.00305424361532	12.0176125328898	0	0	2.00048844025395	7.00598826885697	2.00048844025395	4.00195439749781	1.00012209018435	4.00195439749781	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395
Arpc2	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	5.00305424361532	3.00109916954915	0	3.00109916954915	1.00012209018435	0	0	2.00048844025395	5.00305424361532	2.00048844025395	0	0	0	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	0	1.00012209018435	4.00195439749781	1.00012209018435	0	0	0	6.00439882750478	1.00012209018435	2.00048844025395	4.00195439749781	0	3.00109916954915	1.00012209018435	0	0
Arpc3	5.00305424361532	0	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	3.00109916954915	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	4.00195439749781	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0
Arpc5	0	0	0	1.00012209018435	0	4.00195439749781	1.00012209018435	0	0	0	0	4.00195439749781	5.00305424361532	2.00048844025395	0	2.00048844025395	5.00305424361532	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	4.00195439749781	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	4.00195439749781	2.00048844025395	0	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435
Arrdc3	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	5.00305424361532	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0
Aspn	0	0	0	0	4.00195439749781	0	0	0	0	4.00195439749781	0	0	0	1.00012209018435	0	0	0	0	5.00305424361532	1.00012209018435	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	1.00012209018435	0
Asrgl1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0
Atf3	4.00195439749781	0	0	0	12.0176125328898	0	1.00012209018435	1.00012209018435	7.00598826885697	0	0	2.00048844025395	0	1.00012209018435	0	0	11.0147970057849	0	1.00012209018435	1.00012209018435	2.00048844025395	0	10.0122269359159	0	1.00012209018435	0	0	4.00195439749781	0	7.00598826885697	7.00598826885697	0	0	0	10.0122269359159	0	0	1.00012209018435	22.0592944438992	10.0122269359159	1.00012209018435	0	0	9.00990220315199	6.00439882750478	0	15.0275330602518
Atf4	4.00195439749781	0	1.00012209018435	2.00048844025395	5.00305424361532	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	3.00109916954915	11.0147970057849	0	0	3.00109916954915	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	8.00782268745052	2.00048844025395	0	1.00012209018435	3.00109916954915	2.00048844025395	3.00109916954915	0	5.00305424361532	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	2.00048844025395	3.00109916954915	3.00109916954915	0	0	0	2.00048844025395	4.00195439749781	0	5.00305424361532
Atp1b2	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0
Atp2a2	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	3.00109916954915	0	5.00305424361532	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	4.00195439749781	0	0	0	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915	0	0	0	1.00012209018435	4.00195439749781	0	0	0	0	0	0	0
Atp2b1	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	4.00195439749781	3.00109916954915	0	0	0	0	0	0	0	0	4.00195439749781	0	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	5.00305424361532	0	0	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	0	0	0	0	1.00012209018435	2.00048844025395	0
Atp2b4	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	8.00782268745052	0	0	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0
Atp5a1	2.00048844025395	0	3.00109916954915	1.00012209018435	3.00109916954915	8.00782268745052	1.00012209018435	1.00012209018435	2.00048844025395	0	0	4.00195439749781	3.00109916954915	0	0	2.00048844025395	2.00048844025395	1.00012209018435	7.00598826885697	2.00048844025395	6.00439882750478	1.00012209018435	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	0	3.00109916954915	1.00012209018435	1.00012209018435	0	2.00048844025395	3.00109916954915	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0
Atp5b	6.00439882750478	0	3.00109916954915	1.00012209018435	2.00048844025395	18.0396670359275	2.00048844025395	0	3.00109916954915	2.00048844025395	1.00012209018435	2.00048844025395	5.00305424361532	2.00048844025395	0	2.00048844025395	4.00195439749781	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	0	0	5.00305424361532	4.00195439749781	1.00012209018435	1.00012209018435	3.00109916954915	0	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395	3.00109916954915	3.00109916954915	1.00012209018435	0	0	6.00439882750478	0	2.00048844025395	2.00048844025395	0	2.00048844025395
Atp5c1	6.00439882750478	1.00012209018435	2.00048844025395	0	1.00012209018435	6.00439882750478	1.00012209018435	1.00012209018435	0	0	4.00195439749781	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0
Atp5d	4.00195439749781	0	3.00109916954915	0	1.00012209018435	7.00598826885697	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	4.00195439749781	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	0	0	0
Atp5f1	2.00048844025395	0	2.00048844025395	0	1.00012209018435	7.00598826885697	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	2.00048844025395	3.00109916954915	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	0	0	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0
Atp5g1	2.00048844025395	0	1.00012209018435	0	1.00012209018435	5.00305424361532	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	3.00109916954915	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0
Atp5g2	4.00195439749781	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	3.00109916954915	2.00048844025395	1.00012209018435	0	1.00012209018435	4.00195439749781	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	7.00598826885697	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	3.00109916954915	4.00195439749781	0	4.00195439749781	0	0	0
Atp5g3	0	0	1.00012209018435	0	2.00048844025395	6.00439882750478	4.00195439749781	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	0	2.00048844025395	0	0	0	3.00109916954915	0	0	0	3.00109916954915	5.00305424361532	0	2.00048844025395	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435
Atp5o	2.00048844025395	0	1.00012209018435	0	2.00048844025395	8.00782268745052	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0
Atp6v1a	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	4.00195439749781	0	3.00109916954915	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	5.00305424361532	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435
Atpif1	0	0	0	0	0	15.0275330602518	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0
Atraid	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	0	5.00305424361532	1.00012209018435	0	0	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0
Atxn7l3b	4.00195439749781	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	8.00782268745052	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	0	0	0	2.00048844025395	0	0
Axl	3.00109916954915	0	0	0	3.00109916954915	0	0	0	0	1.00012209018435	0	0	9.00990220315199	0	0	0	0	0	7.00598826885697	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0
B2m	34.1418990756402	3.00109916954915	30.1104026871881	6.00439882750478	27.0893822675098	24.0705883708827	10.0122269359159	7.00598826885697	9.00990220315199	22.0592944438992	26.0828704059517	38.1773673823587	43.22730021288	28.0961415204583	0	40.1965934523377	37.1681275103067	6.00439882750478	45.2490179242113	12.0176125328898	35.1503934793561	1.00012209018435	43.22730021288	14.0239804397716	14.0239804397716	4.00195439749781	12.0176125328898	12.0176125328898	1.00012209018435	60.4437923669776	11.0147970057849	8.00782268745052	2.00048844025395	42.2168154415037	18.0396670359275	7.00598826885697	11.0147970057849	19.0442041347699	25.0766058142306	4.00195439749781	24.0705883708827	7.00598826885697	1.00012209018435	22.0592944438992	16.0313316193744	22.0592944438992	29.1031482864402
B4galt4	0	0	0	0	1.00012209018435	0	0	0	0	0	0	3.00109916954915	0	0	0	0	5.00305424361532	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0
Bag3	2.00048844025395	0	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	4.00195439749781	0	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	4.00195439749781	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	5.00305424361532
Banf1	0	0	0	0	0	5.00305424361532	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	2.00048844025395	2.00048844025395	0	3.00109916954915	4.00195439749781	1.00012209018435	0	1.00012209018435	4.00195439749781	0	1.00012209018435	2.00048844025395	0	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	4.00195439749781	0	3.00109916954915	0	0	0
Bcam	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	2.00048844025395	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	5.00305424361532	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435
Bcap31	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	5.00305424361532	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0
Bcl6b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	5.00305424361532
Bcr	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	6.00439882750478	0	0	7.00598826885697	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	4.00195439749781	0	0	0	0	0	1.00012209018435	0	0	0
Bgn	11.0147970057849	1.00012209018435	12.0176125328898	0	6.00439882750478	0	0	5.00305424361532	0	5.00305424361532	1.00012209018435	1.00012209018435	16.0313316193744	13.0206736374495	0	3.00109916954915	1.00012209018435	0	19.0442041347699	0	0	0	0	1.00012209018435	6.00439882750478	6.00439882750478	0	0	0	0	1.00012209018435	0	3.00109916954915	2.00048844025395	38.1773673823587	0	2.00048844025395	8.00782268745052	2.00048844025395	4.00195439749781	0	0	0	7.00598826885697	1.00012209018435	0	0
Bhlhe40	3.00109916954915	0	0	0	0	0	0	4.00195439749781	1.00012209018435	0	0	4.00195439749781	6.00439882750478	1.00012209018435	0	0	2.00048844025395	0	7.00598826885697	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	0	3.00109916954915	2.00048844025395	0	4.00195439749781	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	4.00195439749781	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395
Birc2	6.00439882750478	0	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	1.00012209018435
Birc3	5.00305424361532	0	0	0	0	0	0	0	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	0	0	5.00305424361532	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	4.00195439749781	1.00012209018435	2.00048844025395
Birc5	0	0	1.00012209018435	0	0	5.00305424361532	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0
Blvrb	0	1.00012209018435	0	0	0	11.0147970057849	4.00195439749781	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bnip3l	1.00012209018435	0	2.00048844025395	0	0	6.00439882750478	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	7.00598826885697	0	0	3.00109916954915	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0
Brd2	0	0	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	0	0	5.00305424361532	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	5.00305424361532	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	0
Brd4	5.00305424361532	0	2.00048844025395	0	2.00048844025395	5.00305424361532	0	0	0	0	0	3.00109916954915	0	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	0	0	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435
Bst2	3.00109916954915	0	0	0	0	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	0	0	5.00305424361532	0	5.00305424361532	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	0	0	6.00439882750478	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	3.00109916954915	3.00109916954915	0	0	5.00305424361532	0	0	0	2.00048844025395	5.00305424361532
Btg1	1.00012209018435	0	1.00012209018435	2.00048844025395	8.00782268745052	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	3.00109916954915	3.00109916954915	0	0	0	0	1.00012209018435	4.00195439749781	3.00109916954915	6.00439882750478	0	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	7.00598826885697	3.00109916954915	1.00012209018435	0	0	0	4.00195439749781	1.00012209018435	1.00012209018435	0	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435
