GENEID	X101	X102	X110	X111	X112	X113	X118	X120	X124	X125	X126	X127	X128	X133	X134	X135	X136	X138	X140	X143	X144	X151	X152	X157	X159	X160	X161	X165	X167	X168	X173	X175	X176	X179	X181	X184	X185	X187	X190	X192
Ahnak	26.0828704059517	6.00439882750478	8.00782268745052	6.00439882750478	1.00012209018435	0	4.00195439749781	1.00012209018435	4.00195439749781	6.00439882750478	13.0206736374495	8.00782268745052	3.00109916954915	6.00439882750478	19.0442041347699	22.0592944438992	20.048987655079	0	2.00048844025395	6.00439882750478	2.00048844025395	21.0540177177831	10.0122269359159	3.00109916954915	7.00598826885697	5.00305424361532	1.00012209018435	0	1.00012209018435	0	8.00782268745052	13.0206736374495	6.00439882750478	24.0705883708827	0	22.0592944438992	0	1.00012209018435	6.00439882750478	0
Akap11	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	3.00109916954915	0	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Akap12	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	3.00109916954915	0	0	0	0	1.00012209018435	6.00439882750478	1.00012209018435	0	0	1.00012209018435	0	0	0	0
Akap2	6.00439882750478	2.00048844025395	0	6.00439882750478	1.00012209018435	0	14.0239804397716	0	0	1.00012209018435	25.0766058142306	0	1.00012209018435	3.00109916954915	4.00195439749781	5.00305424361532	0	0	0	16.0313316193744	1.00012209018435	14.0239804397716	4.00195439749781	0	1.00012209018435	2.00048844025395	0	0	0	0	0	16.0313316193744	4.00195439749781	4.00195439749781	0	16.0313316193744	0	0	13.0206736374495	1.00012209018435
Akap9	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	6.00439882750478	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	8.00782268745052	1.00012209018435	0	0	1.00012209018435	0	0	6.00439882750478	1.00012209018435	1.00012209018435	0	10.0122269359159	0	0	4.00195439749781	0
Akirin2	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	5.00305424361532	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435
Akr1a1	5.00305424361532	2.00048844025395	5.00305424361532	6.00439882750478	0	0	10.0122269359159	0	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	4.00195439749781	15.0275330602518	4.00195439749781	3.00109916954915	0	0	3.00109916954915	0	6.00439882750478	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	0	0	3.00109916954915	0	3.00109916954915	1.00012209018435	5.00305424361532	1.00012209018435	2.00048844025395	5.00305424361532	0	0	2.00048844025395	1.00012209018435
Akt1	1.00012209018435	1.00012209018435	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	6.00439882750478	1.00012209018435	3.00109916954915	0	0	0	2.00048844025395	3.00109916954915	4.00195439749781	0	3.00109916954915	3.00109916954915	0	0	0	0	3.00109916954915	0	5.00305424361532	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435
Akt2	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	5.00305424361532	0	0	0	0	3.00109916954915	2.00048844025395	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	0
Aldh2	1.00012209018435	2.00048844025395	2.00048844025395	6.00439882750478	0	0	4.00195439749781	0	0	1.00012209018435	0	0	2.00048844025395	3.00109916954915	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	6.00439882750478	2.00048844025395	0	3.00109916954915	0	1.00012209018435	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	0	0	3.00109916954915	0
Aldh7a1	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	7.00598826885697	0	0	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	0
Aldh9a1	0	0	0	0	0	0	5.00305424361532	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0
Aldoa	0	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	0	3.00109916954915	0	0	3.00109916954915	3.00109916954915	4.00195439749781	0	1.00012209018435	8.00782268745052	1.00012209018435	3.00109916954915	0	0	0	0	7.00598826885697	4.00195439749781	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	0	3.00109916954915	0	4.00195439749781	0	1.00012209018435	2.00048844025395	0	0	4.00195439749781	2.00048844025395
Alyref	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	5.00305424361532	0	0	0	0
Amfr	2.00048844025395	0	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	2.00048844025395	0	2.00048844025395	0	0	2.00048844025395	0	5.00305424361532	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	5.00305424361532	0	0	1.00012209018435	0
Amotl1	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	0	7.00598826885697	2.00048844025395	3.00109916954915	0	2.00048844025395	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	5.00305424361532	2.00048844025395	0	0	1.00012209018435	0	0	0	2.00048844025395
Amotl2	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	8.00782268745052	0	0	1.00012209018435	0	0	0	1.00012209018435
Angel2	3.00109916954915	0	0	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	5.00305424361532	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	2.00048844025395	0
Angptl4	0	2.00048844025395	6.00439882750478	6.00439882750478	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	0	8.00782268745052	0	6.00439882750478	0	0	3.00109916954915	0	6.00439882750478	4.00195439749781	2.00048844025395	1.00012209018435	4.00195439749781	0	1.00012209018435	1.00012209018435	1.00012209018435	0	12.0176125328898	22.0592944438992	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435
Ank3	0	0	0	0	1.00012209018435	0	0	0	0	17.0353762377124	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0
Ankrd11	0	0	4.00195439749781	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	6.00439882750478	9.00990220315199	1.00012209018435	0	2.00048844025395	5.00305424361532	1.00012209018435	3.00109916954915	0	0	3.00109916954915	0	4.00195439749781	0	0	4.00195439749781	4.00195439749781	0	0	3.00109916954915	0	1.00012209018435	2.00048844025395	9.00990220315199	0	0	7.00598826885697	0	0	1.00012209018435	1.00012209018435
Ankrd12	5.00305424361532	8.00782268745052	0	0	0	0	1.00012209018435	0	0	6.00439882750478	0	0	1.00012209018435	1.00012209018435	0	4.00195439749781	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	0	3.00109916954915	0	0	0	0
Ankrd17	3.00109916954915	0	8.00782268745052	2.00048844025395	1.00012209018435	0	5.00305424361532	0	0	2.00048844025395	2.00048844025395	3.00109916954915	0	8.00782268745052	10.0122269359159	7.00598826885697	2.00048844025395	0	0	0	0	3.00109916954915	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	7.00598826885697	2.00048844025395	3.00109916954915	0	2.00048844025395	0	0	3.00109916954915	0
Ankrd28	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	0	6.00439882750478	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0
Ano6	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	5.00305424361532	0	2.00048844025395	0	0	0	0	0	2.00048844025395	2.00048844025395	7.00598826885697	2.00048844025395	0	0	0	0	2.00048844025395	0	0	0	0	3.00109916954915	0	0	0	0	2.00048844025395	5.00305424361532	1.00012209018435	1.00012209018435	0	0	0	0	0	0
Anp32b	1.00012209018435	0	0	0	0	0	9.00990220315199	0	0	4.00195439749781	3.00109916954915	1.00012209018435	2.00048844025395	3.00109916954915	4.00195439749781	3.00109916954915	7.00598826885697	0	0	0	0	4.00195439749781	2.00048844025395	0	4.00195439749781	2.00048844025395	1.00012209018435	0	1.00012209018435	0	4.00195439749781	0	0	0	0	10.0122269359159	0	1.00012209018435	1.00012209018435	0
Antxr1	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	3.00109916954915	3.00109916954915	1.00012209018435	0	0	4.00195439749781	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	5.00305424361532	4.00195439749781	3.00109916954915	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	3.00109916954915	0
Anxa1	1.00012209018435	2.00048844025395	0	6.00439882750478	0	0	9.00990220315199	0	0	0	1.00012209018435	0	0	0	12.0176125328898	4.00195439749781	1.00012209018435	0	0	18.0396670359275	3.00109916954915	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	15.0275330602518	0	0	0	0	0	0	1.00012209018435	3.00109916954915
Anxa2	9.00990220315199	3.00109916954915	3.00109916954915	15.0275330602518	1.00012209018435	0	6.00439882750478	0	3.00109916954915	5.00305424361532	3.00109916954915	1.00012209018435	0	0	10.0122269359159	2.00048844025395	2.00048844025395	0	0	4.00195439749781	2.00048844025395	3.00109916954915	0	0	2.00048844025395	1.00012209018435	0	0	0	0	5.00305424361532	3.00109916954915	5.00305424361532	7.00598826885697	1.00012209018435	5.00305424361532	0	0	3.00109916954915	0
Anxa5	3.00109916954915	3.00109916954915	1.00012209018435	6.00439882750478	0	0	12.0176125328898	0	1.00012209018435	2.00048844025395	3.00109916954915	2.00048844025395	0	1.00012209018435	9.00990220315199	0	2.00048844025395	0	0	5.00305424361532	0	1.00012209018435	3.00109916954915	0	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395	0	0	5.00305424361532	8.00782268745052	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435
Anxa6	0	5.00305424361532	3.00109916954915	6.00439882750478	2.00048844025395	0	0	0	4.00195439749781	3.00109916954915	0	0	1.00012209018435	3.00109916954915	5.00305424361532	2.00048844025395	2.00048844025395	0	2.00048844025395	4.00195439749781	0	1.00012209018435	1.00012209018435	0	5.00305424361532	0	0	0	0	0	1.00012209018435	8.00782268745052	1.00012209018435	0	0	0	0	0	0	0
Aoc3	3.00109916954915	3.00109916954915	4.00195439749781	6.00439882750478	1.00012209018435	0	0	0	0	1.00012209018435	6.00439882750478	3.00109916954915	2.00048844025395	3.00109916954915	0	2.00048844025395	3.00109916954915	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	4.00195439749781	0	0	0	0	0	3.00109916954915	7.00598826885697	1.00012209018435	0	0	3.00109916954915	0	2.00048844025395	1.00012209018435	0
Ap2m1	3.00109916954915	0	5.00305424361532	2.00048844025395	1.00012209018435	0	9.00990220315199	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	3.00109916954915	2.00048844025395	0	0	0	0	0	5.00305424361532	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395
Apbb2	2.00048844025395	1.00012209018435	2.00048844025395	5.00305424361532	0	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	0	0	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435
Aplnr	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395
Aplp2	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	12.0176125328898	1.00012209018435	3.00109916954915	0	0	5.00305424361532	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	0	3.00109916954915	3.00109916954915	10.0122269359159	0	0	1.00012209018435	0	2.00048844025395	0	0
Apod	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	26.0828704059517	0	0	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0
Apoe	31.1179048445245	1.00012209018435	56.38633784995	18.0396670359275	16.0313316193744	0	24.0705883708827	1.00012209018435	1.00012209018435	4.00195439749781	41.2065798956254	33.1336529167031	2.00048844025395	29.1031482864402	5.00305424361532	12.0176125328898	21.0540177177831	0	3.00109916954915	0	5.00305424361532	20.048987655079	18.0396670359275	9.00990220315199	8.00782268745052	10.0122269359159	0	2.00048844025395	6.00439882750478	1.00012209018435	12.0176125328898	2.00048844025395	8.00782268745052	3.00109916954915	2.00048844025395	77.7329552185041	1.00012209018435	5.00305424361532	75.6951442311975	1.00012209018435
Apold1	0	0	0	9.00990220315199	0	0	0	0	0	0	0	0	5.00305424361532	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	10.0122269359159	0	0	0	0	0	0	13.0206736374495	1.00012209018435
App	4.00195439749781	4.00195439749781	11.0147970057849	15.0275330602518	4.00195439749781	0	13.0206736374495	0	2.00048844025395	6.00439882750478	13.0206736374495	6.00439882750478	2.00048844025395	10.0122269359159	18.0396670359275	2.00048844025395	13.0206736374495	0	0	10.0122269359159	1.00012209018435	15.0275330602518	7.00598826885697	1.00012209018435	13.0206736374495	7.00598826885697	1.00012209018435	1.00012209018435	0	1.00012209018435	6.00439882750478	18.0396670359275	27.0893822675098	6.00439882750478	0	17.0353762377124	0	3.00109916954915	14.0239804397716	5.00305424361532
Aprt	0	2.00048844025395	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	8.00782268745052	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435
Arap3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	0	0	0	0	0	0	1.00012209018435
Arc	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	8.00782268745052	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arcn1	1.00012209018435	2.00048844025395	3.00109916954915	4.00195439749781	2.00048844025395	0	5.00305424361532	3.00109916954915	0	4.00195439749781	3.00109916954915	1.00012209018435	0	4.00195439749781	8.00782268745052	0	7.00598826885697	1.00012209018435	0	4.00195439749781	0	2.00048844025395	0	0	7.00598826885697	3.00109916954915	0	1.00012209018435	0	0	0	4.00195439749781	3.00109916954915	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	5.00305424361532	1.00012209018435
Arf1	3.00109916954915	2.00048844025395	10.0122269359159	3.00109916954915	1.00012209018435	0	5.00305424361532	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	0	4.00195439749781	4.00195439749781	1.00012209018435	0	0	3.00109916954915	1.00012209018435	2.00048844025395	4.00195439749781	0	4.00195439749781	1.00012209018435	0	0	0	0	0	5.00305424361532	8.00782268745052	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	0
Arf2	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	0	5.00305424361532	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	2.00048844025395
Arf4	4.00195439749781	1.00012209018435	2.00048844025395	4.00195439749781	4.00195439749781	0	13.0206736374495	0	4.00195439749781	2.00048844025395	9.00990220315199	6.00439882750478	2.00048844025395	3.00109916954915	5.00305424361532	4.00195439749781	5.00305424361532	0	0	3.00109916954915	2.00048844025395	6.00439882750478	5.00305424361532	1.00012209018435	7.00598826885697	3.00109916954915	0	0	4.00195439749781	0	2.00048844025395	3.00109916954915	7.00598826885697	4.00195439749781	0	16.0313316193744	0	1.00012209018435	3.00109916954915	0
Arf6	0	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	6.00439882750478	0	3.00109916954915	2.00048844025395	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	5.00305424361532	0	6.00439882750478	0	0	2.00048844025395	1.00012209018435	7.00598826885697	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	0	2.00048844025395	3.00109916954915	3.00109916954915	3.00109916954915	0	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435
Arfip1	1.00012209018435	0	0	3.00109916954915	0	0	0	1.00012209018435	0	6.00439882750478	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0
Arglu1	0	0	3.00109916954915	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	0	6.00439882750478	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	0	0	2.00048844025395	3.00109916954915	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435
Arhgap23	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	11.0147970057849	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	2.00048844025395	0	0	0	0	0	0	0
Arhgap29	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	1.00012209018435	4.00195439749781	0	0	0	0	0	0	3.00109916954915	0	0	3.00109916954915	2.00048844025395	0	0	0	0	0	0	5.00305424361532	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395
Arhgap31	0	0	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	1.00012209018435	0	0	5.00305424361532	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0
Arhgap42	5.00305424361532	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	0	0	6.00439882750478	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	1.00012209018435	0
Arhgap5	0	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	5.00305424361532	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0
Arhgdia	0	1.00012209018435	5.00305424361532	10.0122269359159	4.00195439749781	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	8.00782268745052	6.00439882750478	3.00109916954915	0	0	3.00109916954915	0	1.00012209018435	2.00048844025395	1.00012209018435	5.00305424361532	0	0	0	0	0	5.00305424361532	1.00012209018435	9.00990220315199	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915	0
Arhgef17	2.00048844025395	1.00012209018435	2.00048844025395	0	1.00012209018435	0	5.00305424361532	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	4.00195439749781	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0
Arhgef2	0	0	3.00109916954915	0	0	0	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	5.00305424361532	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	0	0	0	0	1.00012209018435	0
Arhgef7	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	7.00598826885697	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395
Arid1a	3.00109916954915	0	4.00195439749781	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	3.00109916954915	1.00012209018435	5.00305424361532	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	0	2.00048844025395	0	0	0	0
Arid2	2.00048844025395	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	4.00195439749781	0	4.00195439749781	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	5.00305424361532	0	0	1.00012209018435	0
Arid4b	1.00012209018435	2.00048844025395	0	0	0	0	3.00109916954915	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	4.00195439749781	3.00109916954915	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	13.0206736374495	0	0	8.00782268745052	0	0	1.00012209018435	0
