GENEID	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X32	X33	X34	X35	X37	X38	X39	X40	X42	X44	X45	X47	X49	X50	X52	X53	X54	X55	X56	X57	X58	X60	X61	X62	X63	X65	X66	X67	X68	X69	X71	X73	X74	X75	X76	X77	X78	X79	X81	X82	X83	X84	X85	X86	X87	X88	X90	X91	X92	X93	X94	X95	X96
Gm10126	0	2.00048844025395	0	1.00012209018435	4.00195439749781	2.00048844025395	2.00048844025395	0	1.00012209018435	4.00195439749781	0	2.00048844025395	0	0	2.00048844025395	0	4.00195439749781	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	5.00305424361532	0	0	3.00109916954915	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	11.0147970057849	2.00048844025395	1.00012209018435	0	1.00012209018435	4.00195439749781	0	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	4.00195439749781	3.00109916954915	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435
Gm10250	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	6.00439882750478	1.00012209018435	2.00048844025395	4.00195439749781	2.00048844025395	0	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	10.0122269359159	0	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	4.00195439749781	2.00048844025395	0	0	3.00109916954915	1.00012209018435	2.00048844025395	3.00109916954915	5.00305424361532	2.00048844025395	0	4.00195439749781	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	6.00439882750478	0	1.00012209018435	1.00012209018435	1.00012209018435
Gm10263	7.00598826885697	2.00048844025395	1.00012209018435	1.00012209018435	7.00598826885697	3.00109916954915	6.00439882750478	4.00195439749781	6.00439882750478	7.00598826885697	1.00012209018435	6.00439882750478	2.00048844025395	5.00305424361532	6.00439882750478	0	7.00598826885697	3.00109916954915	6.00439882750478	8.00782268745052	7.00598826885697	5.00305424361532	12.0176125328898	4.00195439749781	0	7.00598826885697	5.00305424361532	1.00012209018435	4.00195439749781	0	6.00439882750478	23.0648179545339	6.00439882750478	7.00598826885697	0	3.00109916954915	7.00598826885697	0	4.00195439749781	13.0206736374495	1.00012209018435	3.00109916954915	0	4.00195439749781	0	12.0176125328898	6.00439882750478	9.00990220315199	9.00990220315199	0	6.00439882750478	2.00048844025395	1.00012209018435	0	0	3.00109916954915	4.00195439749781	2.00048844025395	10.0122269359159	9.00990220315199	6.00439882750478	0	4.00195439749781	4.00195439749781	2.00048844025395	0	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	5.00305424361532	3.00109916954915	4.00195439749781	0	4.00195439749781	5.00305424361532	1.00012209018435	13.0206736374495	0	7.00598826885697	2.00048844025395	1.00012209018435
Gm10709	6.00439882750478	6.00439882750478	1.00012209018435	1.00012209018435	7.00598826885697	2.00048844025395	0	1.00012209018435	0	5.00305424361532	0	3.00109916954915	1.00012209018435	2.00048844025395	8.00782268745052	5.00305424361532	8.00782268745052	3.00109916954915	4.00195439749781	3.00109916954915	4.00195439749781	2.00048844025395	7.00598826885697	1.00012209018435	1.00012209018435	0	5.00305424361532	1.00012209018435	5.00305424361532	1.00012209018435	2.00048844025395	28.0961415204583	3.00109916954915	3.00109916954915	0	1.00012209018435	4.00195439749781	0	3.00109916954915	6.00439882750478	1.00012209018435	2.00048844025395	0	5.00305424361532	1.00012209018435	8.00782268745052	1.00012209018435	5.00305424361532	5.00305424361532	0	5.00305424361532	0	2.00048844025395	2.00048844025395	4.00195439749781	4.00195439749781	1.00012209018435	7.00598826885697	1.00012209018435	9.00990220315199	3.00109916954915	0	5.00305424361532	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	9.00990220315199	6.00439882750478	3.00109916954915	6.00439882750478	5.00305424361532	2.00048844025395	8.00782268745052	0	3.00109916954915	4.00195439749781	3.00109916954915
Gm10715	1.00012209018435	19.0442041347699	16.0313316193744	9.00990220315199	16.0313316193744	24.0705883708827	1.00012209018435	10.0122269359159	29.1031482864402	47.2717340146999	0	2.00048844025395	2.00048844025395	60.4437923669776	0	4.00195439749781	22.0592944438992	32.1256548803621	18.0396670359275	44.2380343327527	20.048987655079	35.1503934793561	7.00598826885697	17.0353762377124	8.00782268745052	12.0176125328898	25.0766058142306	8.00782268745052	36.1591362501238	0	26.0828704059517	13.0206736374495	48.283466760365	6.00439882750478	0	3.00109916954915	28.0961415204583	3.00109916954915	13.0206736374495	29.1031482864402	28.0961415204583	85.8943526882953	130.042668296521	27.0893822675098	28.0961415204583	0	27.0893822675098	8.00782268745052	48.283466760365	24.0705883708827	11.0147970057849	0	2.00048844025395	3.00109916954915	1.00012209018435	23.0648179545339	67.5540235386734	38.1773673823587	46.2602511104364	12.0176125328898	86.9156717311133	114.587990170417	12.0176125328898	25.0766058142306	2.00048844025395	1.00012209018435	20.048987655079	72.6403274332921	27.0893822675098	10.0122269359159	3.00109916954915	13.0206736374495	2.00048844025395	24.0705883708827	38.1773673823587	2.00048844025395	8.00782268745052	5.00305424361532	10.0122269359159	5.00305424361532	7.00598826885697	2.00048844025395
Gm10717	1.00012209018435	14.0239804397716	24.0705883708827	4.00195439749781	12.0176125328898	15.0275330602518	0	14.0239804397716	21.0540177177831	47.2717340146999	0	8.00782268745052	4.00195439749781	57.4003247346927	1.00012209018435	5.00305424361532	26.0828704059517	31.1179048445245	9.00990220315199	26.0828704059517	14.0239804397716	38.1773673823587	4.00195439749781	18.0396670359275	6.00439882750478	14.0239804397716	21.0540177177831	7.00598826885697	38.1773673823587	0	25.0766058142306	12.0176125328898	44.2380343327527	2.00048844025395	0	5.00305424361532	26.0828704059517	2.00048844025395	18.0396670359275	38.1773673823587	30.1104026871881	100.216045600851	113.559748668846	27.0893822675098	38.1773673823587	4.00195439749781	26.0828704059517	20.048987655079	37.1681275103067	18.0396670359275	11.0147970057849	0	2.00048844025395	2.00048844025395	1.00012209018435	22.0592944438992	61.4587843186464	30.1104026871881	46.2602511104364	19.0442041347699	96.1190210031972	122.823227928213	14.0239804397716	26.0828704059517	3.00109916954915	0	29.1031482864402	69.5877872348756	31.1179048445245	13.0206736374495	0	12.0176125328898	2.00048844025395	22.0592944438992	40.1965934523377	2.00048844025395	7.00598826885697	10.0122269359159	6.00439882750478	7.00598826885697	7.00598826885697	5.00305424361532
Gm10719	1.00012209018435	14.0239804397716	11.0147970057849	7.00598826885697	4.00195439749781	3.00109916954915	0	7.00598826885697	10.0122269359159	26.0828704059517	0	1.00012209018435	1.00012209018435	29.1031482864402	1.00012209018435	2.00048844025395	16.0313316193744	16.0313316193744	3.00109916954915	20.048987655079	10.0122269359159	25.0766058142306	5.00305424361532	9.00990220315199	2.00048844025395	5.00305424361532	19.0442041347699	2.00048844025395	14.0239804397716	0	20.048987655079	5.00305424361532	12.0176125328898	3.00109916954915	0	2.00048844025395	15.0275330602518	1.00012209018435	11.0147970057849	9.00990220315199	8.00782268745052	36.1591362501238	65.5212691545208	12.0176125328898	13.0206736374495	3.00109916954915	8.00782268745052	10.0122269359159	20.048987655079	11.0147970057849	4.00195439749781	2.00048844025395	0	1.00012209018435	1.00012209018435	20.048987655079	57.4003247346927	20.048987655079	28.0961415204583	8.00782268745052	52.332898627509	40.1965934523377	5.00305424361532	5.00305424361532	2.00048844025395	1.00012209018435	17.0353762377124	23.0648179545339	14.0239804397716	6.00439882750478	2.00048844025395	9.00990220315199	0	8.00782268745052	20.048987655079	0	2.00048844025395	4.00195439749781	5.00305424361532	7.00598826885697	4.00195439749781	1.00012209018435
Gm10851	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	20.048987655079	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00598826885697	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0
Gm11273	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	6.00439882750478	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	0	4.00195439749781	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	4.00195439749781	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	2.00048844025395	2.00048844025395	0	0	2.00048844025395
Gm11808	4.00195439749781	2.00048844025395	2.00048844025395	7.00598826885697	9.00990220315199	3.00109916954915	5.00305424361532	3.00109916954915	1.00012209018435	6.00439882750478	0	4.00195439749781	1.00012209018435	2.00048844025395	4.00195439749781	2.00048844025395	3.00109916954915	1.00012209018435	3.00109916954915	6.00439882750478	1.00012209018435	1.00012209018435	5.00305424361532	3.00109916954915	0	3.00109916954915	6.00439882750478	0	1.00012209018435	2.00048844025395	1.00012209018435	21.0540177177831	1.00012209018435	3.00109916954915	0	1.00012209018435	5.00305424361532	0	2.00048844025395	5.00305424361532	2.00048844025395	4.00195439749781	0	4.00195439749781	2.00048844025395	10.0122269359159	0	5.00305424361532	5.00305424361532	0	2.00048844025395	0	2.00048844025395	1.00012209018435	2.00048844025395	3.00109916954915	2.00048844025395	3.00109916954915	3.00109916954915	7.00598826885697	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	5.00305424361532	3.00109916954915	0	2.00048844025395	3.00109916954915	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395	7.00598826885697	1.00012209018435	9.00990220315199	0	2.00048844025395	2.00048844025395	5.00305424361532
Gm12840	0	1.00012209018435	0	0	1.00012209018435	15.0275330602518	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	0	0	0	0	0	9.00990220315199	0	4.00195439749781	2.00048844025395	0	0	0	0	12.0176125328898	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	0	0	7.00598826885697	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0
Gm13889	0	2.00048844025395	0	0	2.00048844025395	6.00439882750478	0	1.00012209018435	1.00012209018435	1.00012209018435	0	5.00305424361532	0	0	0	2.00048844025395	8.00782268745052	0	0	4.00195439749781	2.00048844025395	0	5.00305424361532	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	5.00305424361532	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	0	6.00439882750478	0	1.00012209018435	0	0	0	0	5.00305424361532	1.00012209018435	11.0147970057849	2.00048844025395	0	1.00012209018435	0	0	8.00782268745052	0	1.00012209018435	0	2.00048844025395	0	5.00305424361532	14.0239804397716	2.00048844025395	0	46.2602511104364	0	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	0	5.00305424361532	0	0	0	0
Gm14214	5.00305424361532	1.00012209018435	2.00048844025395	3.00109916954915	7.00598826885697	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0	1.00012209018435	4.00195439749781	2.00048844025395	1.00012209018435	6.00439882750478	1.00012209018435	6.00439882750478	2.00048844025395	2.00048844025395	0	6.00439882750478	2.00048844025395	1.00012209018435	3.00109916954915	5.00305424361532	1.00012209018435	1.00012209018435	0	1.00012209018435	22.0592944438992	2.00048844025395	3.00109916954915	0	3.00109916954915	4.00195439749781	0	1.00012209018435	7.00598826885697	2.00048844025395	1.00012209018435	0	8.00782268745052	1.00012209018435	10.0122269359159	1.00012209018435	5.00305424361532	3.00109916954915	0	6.00439882750478	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	5.00305424361532	3.00109916954915	2.00048844025395	0	3.00109916954915	0	0	2.00048844025395	1.00012209018435	7.00598826885697	0	2.00048844025395	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395	0	7.00598826885697	0	3.00109916954915	0	3.00109916954915	1.00012209018435	4.00195439749781
Gm15013	5.00305424361532	3.00109916954915	2.00048844025395	4.00195439749781	18.0396670359275	4.00195439749781	9.00990220315199	7.00598826885697	8.00782268745052	14.0239804397716	0	17.0353762377124	5.00305424361532	6.00439882750478	7.00598826885697	3.00109916954915	19.0442041347699	2.00048844025395	9.00990220315199	13.0206736374495	16.0313316193744	8.00782268745052	13.0206736374495	11.0147970057849	1.00012209018435	16.0313316193744	10.0122269359159	1.00012209018435	13.0206736374495	1.00012209018435	17.0353762377124	77.7329552185041	10.0122269359159	11.0147970057849	0	3.00109916954915	17.0353762377124	0	11.0147970057849	10.0122269359159	6.00439882750478	3.00109916954915	0	21.0540177177831	0	25.0766058142306	5.00305424361532	14.0239804397716	15.0275330602518	0	12.0176125328898	6.00439882750478	4.00195439749781	3.00109916954915	1.00012209018435	4.00195439749781	2.00048844025395	10.0122269359159	10.0122269359159	19.0442041347699	3.00109916954915	0	13.0206736374495	5.00305424361532	2.00048844025395	2.00048844025395	11.0147970057849	7.00598826885697	1.00012209018435	2.00048844025395	6.00439882750478	10.0122269359159	15.0275330602518	10.0122269359159	10.0122269359159	11.0147970057849	7.00598826885697	16.0313316193744	0	8.00782268745052	3.00109916954915	2.00048844025395
Gm15800	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	3.00109916954915	1.00012209018435	0	0	0	9.00990220315199	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	4.00195439749781	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435
Gm16519	1.00012209018435	0	0	0	3.00109916954915	3.00109916954915	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	3.00109916954915	0	0	0	0	0	3.00109916954915	0	0	0	0	0	1.00012209018435	0	1.00012209018435	5.00305424361532	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	4.00195439749781	0	0	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	3.00109916954915	3.00109916954915	0	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435
Gm16685	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	7.00598826885697	0	0	0	0	6.00439882750478	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	3.00109916954915	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	0	2.00048844025395	0	0	0	0
Gm17541	2.00048844025395	0	2.00048844025395	2.00048844025395	4.00195439749781	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	3.00109916954915	1.00012209018435	0	2.00048844025395	2.00048844025395	7.00598826885697	1.00012209018435	2.00048844025395	3.00109916954915	0	1.00012209018435	8.00782268745052	2.00048844025395	0	2.00048844025395	5.00305424361532	2.00048844025395	6.00439882750478	0	6.00439882750478	10.0122269359159	2.00048844025395	1.00012209018435	0	2.00048844025395	3.00109916954915	0	0	5.00305424361532	0	1.00012209018435	0	2.00048844025395	0	13.0206736374495	1.00012209018435	3.00109916954915	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	0	3.00109916954915	3.00109916954915	4.00195439749781	1.00012209018435	0	4.00195439749781	4.00195439749781	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	0	4.00195439749781	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	5.00305424361532	0	2.00048844025395	0	2.00048844025395
Gm17555	9.00990220315199	14.0239804397716	9.00990220315199	13.0206736374495	18.0396670359275	2.00048844025395	0	3.00109916954915	6.00439882750478	12.0176125328898	0	9.00990220315199	0	8.00782268745052	3.00109916954915	3.00109916954915	2.00048844025395	3.00109916954915	9.00990220315199	7.00598826885697	6.00439882750478	11.0147970057849	4.00195439749781	4.00195439749781	1.00012209018435	8.00782268745052	6.00439882750478	2.00048844025395	6.00439882750478	0	8.00782268745052	7.00598826885697	7.00598826885697	3.00109916954915	0	3.00109916954915	5.00305424361532	2.00048844025395	5.00305424361532	11.0147970057849	3.00109916954915	5.00305424361532	22.0592944438992	11.0147970057849	6.00439882750478	3.00109916954915	7.00598826885697	4.00195439749781	4.00195439749781	2.00048844025395	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	9.00990220315199	0	5.00305424361532	2.00048844025395	17.0353762377124	22.0592944438992	2.00048844025395	4.00195439749781	3.00109916954915	3.00109916954915	5.00305424361532	2.00048844025395	2.00048844025395	1.00012209018435	0	4.00195439749781	1.00012209018435	6.00439882750478	7.00598826885697	3.00109916954915	0	3.00109916954915	0	1.00012209018435	3.00109916954915	3.00109916954915
Gm17615	0	3.00109916954915	5.00305424361532	3.00109916954915	4.00195439749781	2.00048844025395	0	1.00012209018435	1.00012209018435	5.00305424361532	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	3.00109916954915	2.00048844025395	4.00195439749781	1.00012209018435	3.00109916954915	2.00048844025395	0	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	0	5.00305424361532	0	3.00109916954915	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	4.00195439749781	2.00048844025395	2.00048844025395	3.00109916954915	4.00195439749781	3.00109916954915	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	7.00598826885697	7.00598826885697	0	4.00195439749781	0	0	1.00012209018435	4.00195439749781	0	0	0	0	0	3.00109916954915	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435
Gm2000	4.00195439749781	3.00109916954915	0	8.00782268745052	7.00598826885697	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395	3.00109916954915	0	2.00048844025395	1.00012209018435	6.00439882750478	4.00195439749781	3.00109916954915	8.00782268745052	1.00012209018435	2.00048844025395	3.00109916954915	6.00439882750478	3.00109916954915	11.0147970057849	4.00195439749781	1.00012209018435	3.00109916954915	8.00782268745052	0	0	1.00012209018435	4.00195439749781	29.1031482864402	6.00439882750478	5.00305424361532	0	3.00109916954915	3.00109916954915	0	2.00048844025395	9.00990220315199	1.00012209018435	4.00195439749781	0	7.00598826885697	1.00012209018435	11.0147970057849	3.00109916954915	11.0147970057849	6.00439882750478	0	5.00305424361532	3.00109916954915	0	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	6.00439882750478	7.00598826885697	2.00048844025395	1.00012209018435	5.00305424361532	0	2.00048844025395	1.00012209018435	4.00195439749781	6.00439882750478	2.00048844025395	3.00109916954915	2.00048844025395	8.00782268745052	2.00048844025395	2.00048844025395	5.00305424361532	3.00109916954915	4.00195439749781	8.00782268745052	0	5.00305424361532	1.00012209018435	1.00012209018435
Gm20521	2.00048844025395	0	0	2.00048844025395	5.00305424361532	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	4.00195439749781	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	2.00048844025395	0	2.00048844025395	0	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	2.00048844025395	2.00048844025395	1.00012209018435
Gm21092	1.00012209018435	5.00305424361532	2.00048844025395	0	3.00109916954915	0	0	4.00195439749781	3.00109916954915	3.00109916954915	0	4.00195439749781	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	3.00109916954915	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	0	4.00195439749781	0	2.00048844025395	3.00109916954915	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	5.00305424361532	3.00109916954915	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	3.00109916954915	2.00048844025395	1.00012209018435	5.00305424361532	1.00012209018435	4.00195439749781	2.00048844025395	6.00439882750478	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395	2.00048844025395	0	0	0	6.00439882750478	4.00195439749781	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	5.00305424361532	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	6.00439882750478	4.00195439749781
